,AB1_count,AB1_25%,AB1_50%,AB1_75%,AB1_mean,AB2_count,AB2_25%,AB2_50%,AB2_75%,AB2_mean,AF1_count,AF1_25%,AF1_50%,AF1_75%,AF1_mean,AF2_count,AF2_25%,AF2_50%,AF2_75%,AF2_mean,BC_count,BC_25%,BC_50%,BC_75%,BC_mean,CFI_count,CFI_25%,CFI_50%,CFI_75%,CFI_mean,CFR_count,CFR_25%,CFR_50%,CFR_75%,CFR_mean,FM_count,FM_25%,FM_50%,FM_75%,FM_mean,HI_count,HI_25%,HI_50%,HI_75%,HI_mean,HR_count,HR_25%,HR_50%,HR_75%,HR_mean,OT1_count,OT1_25%,OT1_50%,OT1_75%,OT1_mean,RT_count,RT_25%,RT_50%,RT_75%,RT_mean,SL1_count,SL1_25%,SL1_50%,SL1_75%,SL1_mean,SL2_count,SL2_25%,SL2_50%,SL2_75%,SL2_mean,tl_mean,tl_25%,tl_50%,tl_75%,pc_count,pc_mean,pc_25%,pc_50%,pc_75%,totalbal_mean,totalbal_25%,totalbal_50%,totalbal_75%,AB1_perc,AB2_perc,AF1_perc,AF2_perc,BC_perc,CFI_perc,CFR_perc,FM_perc,HI_perc,HR_perc,OT1_perc,RT_perc,SL1_perc,SL2_perc,AB1_tl,AB2_tl,AF1_tl,AF2_tl,BC_tl,CFI_tl,CFR_tl,FM_tl,HI_tl,HR_tl,OT1_tl,RT_tl,SL1_tl,SL2_tl
balance,13392.0,3526.0,7744.0,13423.5,10403.065785543607,428006.0,5270.0,12478.0,21506.0,15460.635710714336,93904.0,2685.0,6320.0,10945.0,8015.281319219628,431660.0,5814.0,12680.0,20658.0,15046.528223601908,1679443.0,193.0,1302.0,4742.0,4392.126472884164,144147.0,495.0,1935.0,5270.0,3672.8704100675004,604215.0,0.0,0.0,326.0,625.1651084464967,690805.0,72596.0,135027.0,231161.0,183049.85260674142,69565.0,8564.0,22023.0,43695.0,36644.97419679436,172417.0,0.0,20801.0,53805.0,45958.8007099068,410463.0,0.0,666.0,6139.0,8137.797643149322,1440590.0,0.0,0.0,365.0,578.5291332023685,150041.0,7966.0,17260.0,35683.0,29556.93625742297,322328.0,4826.0,12773.0,30613.0,25047.106720483484,6.406783183497248,2.0,5.0,9.0,2237445.0,2.9725763091383253,2.0,3.0,4.0,78614.0313214403,1220.0,16396.0,94521.0,0.005985398523762595,0.1912922999224562,0.04196929980401753,0.19292541269170863,0.7506075009665042,0.06442482385041867,0.270046861487098,0.3087472541224477,0.03109126704790509,0.07705977130164093,0.18345166026427465,0.6438549327469502,0.06705907854718217,0.1440607478619586,14863,536439,117431,513298,4762689,226933,941589,803368,74259,182384,551903,3937746,610216,1061707
balance,13595.0,3489.5,7710.0,13422.0,10380.295770503863,430390.0,5323.0,12539.0,21610.0,15547.55532191733,95226.0,2663.25,6326.0,10989.0,8036.703736374519,433469.0,5853.0,12723.0,20724.0,14993.886780830924,1683052.0,189.0,1283.0,4696.0,4375.11509804807,144249.0,499.0,1947.0,5294.0,3693.3541237720883,608271.0,0.0,0.0,333.0,624.2295999644895,692147.0,72151.0,134869.0,231106.0,182827.69244394614,69415.0,8467.5,21871.0,43409.5,36495.03677879421,172638.0,0.0,20768.5,53705.75,45930.03585537367,410980.0,0.0,686.0,6179.0,8144.534936006618,1437840.0,0.0,0.0,374.0,586.3672105380292,159275.0,7750.0,16956.0,34921.5,28975.4210076911,323604.0,4909.0,12861.0,30772.0,25261.184429117067,6.414300661065435,2.0,5.0,9.0,2243197.0,2.975285273651846,2.0,3.0,4.0,78619.7402136326,1251.0,16526.0,94290.0,0.006060546621629755,0.1918645575934704,0.04245101968306841,0.1932371521538233,0.750291659626863,0.0643050966990416,0.2711625416760097,0.3085538185010055,0.030944674052256666,0.07696069493673538,0.1832117286176827,0.6409780326917341,0.07100357213387856,0.14426017866464694,15044,539916,118950,515089,4793298,226932,950147,804561,74123,182566,552737,3904115,643295,1067767
balance,13724.0,3419.0,7691.0,13459.0,10428.073375109298,431279.0,5386.0,12586.0,21683.0,15606.341658184145,96220.0,2631.0,6325.0,11000.0,8046.572115984203,433596.0,5904.0,12764.0,20756.0,15038.172621518648,1678614.0,197.0,1300.0,4729.0,4390.519498824626,144896.0,520.75,1988.0,5340.0,3727.4673075861306,600583.0,0.0,0.0,358.0,633.3752587069564,692762.0,71930.0,134830.0,231074.0,182593.5995825406,69008.0,8480.5,21829.5,43321.0,36495.55132738233,172337.0,0.0,20617.0,53558.0,45902.982470392315,410576.0,0.0,696.0,6183.0,8079.467289856202,1431835.0,0.0,0.0,381.0,588.3984202090325,162033.0,7490.0,16554.0,34554.0,28624.36648707362,323857.0,4993.0,12985.0,30983.0,25452.48681362453,6.378973618503202,2.0,5.0,9.0,2243201.0,2.969560017136226,2.0,3.0,4.0,78647.86495860157,1280.0,16588.0,94285.0,0.006118042921699839,0.1922605241349304,0.04289406076405993,0.19329342310385916,0.7483118989337112,0.06459340915058437,0.26773481288569323,0.30882743008762925,0.030763181721120844,0.07682637445329242,0.18303130214367772,0.6382999115995401,0.07223293855521641,0.14437270668121135,15165,540261,119947,514679,4759268,228036,934142,804420,73670,182137,551233,3854391,656854,1075117
balance,13786.0,3374.0,7638.5,13307.75,10366.475409836066,431687.0,5467.0,12638.0,21758.0,15678.57722377556,97449.0,2592.0,6299.0,11009.0,8030.064002709109,433915.0,5986.0,12792.0,20792.0,15094.081188712074,1674855.0,247.0,1437.0,4963.0,4531.810344776115,146031.0,553.0,2037.0,5427.0,3785.1402373468645,604041.0,0.0,0.0,384.0,640.9606202227994,691906.0,71878.5,134849.5,231184.75,182566.50590831702,68496.0,8669.0,21877.0,43293.0,36562.05346297594,171275.0,36.0,20959.0,54067.5,46111.72919573785,410553.0,0.0,727.0,6214.0,8110.1216432470355,1430451.0,0.0,0.0,446.0,621.1662224011868,150322.0,6833.0,15750.0,34302.75,28281.786564840808,331322.0,5186.0,13367.0,31723.0,26004.603790270492,6.374766471818332,2.0,5.0,9.0,2242770.0,2.96779830299139,2.0,3.0,4.0,78732.86873196984,1378.0,16644.0,94392.0,0.006146863030984006,0.19247938932659167,0.04345028692197595,0.19347280372039932,0.7467796519482605,0.06511189288246232,0.2693281076525903,0.3085051075232859,0.03054080445163793,0.07636761683097242,0.183056220655707,0.6378054816142538,0.06702515193265471,0.1477289244996143,15207,539759,121353,514402,4761058,229654,941822,802708,73125,181546,551795,3834749,608133,1121824
balance,13912.0,3343.75,7629.0,13385.75,10399.595385278895,432769.0,5537.0,12700.0,21844.0,15763.207521795692,98283.0,2560.0,6287.0,11046.0,8035.543369657011,434599.0,6034.0,12835.0,20844.0,15156.493033808178,1677586.0,242.0,1439.0,5008.0,4557.716528988678,147771.0,572.0,2076.0,5506.0,3832.9534144047207,605753.0,0.0,0.0,380.0,641.6792223893237,691480.0,73508.0,136353.0,233334.25,184762.15668710592,68379.0,8803.5,21915.0,43288.5,36422.21262375876,170935.0,21.0,20984.0,54098.5,46241.20304209202,411398.0,0.0,742.0,6214.0,8055.551424654471,1430112.0,0.0,0.0,466.0,639.4223997840728,153205.0,6926.0,15833.0,34073.0,28245.83252504814,331984.0,5146.0,13354.5,31678.25,26022.89523290279,6.377361432135566,2.0,5.0,9.0,2244983.0,2.9702523359865087,2.0,3.0,4.0,79418.63359588914,1405.0,16890.0,95512.0,0.006196928885430313,0.1927716156425238,0.043778950664659824,0.19358676658130597,0.7472600015233969,0.06582277015015259,0.2698252058033402,0.3080112410650771,0.030458582537150617,0.07614088837198321,0.18325216716563109,0.6370257592151032,0.068243278456897,0.14787817992385688,15358,540540,122435,514986,4785543,234605,945357,801824,72985,181091,553264,3823019,613234,1112827
balance,14038.0,3286.0,7581.0,13300.5,10394.222253882319,433804.0,5576.0,12733.0,21914.0,15820.241002849212,99057.0,2503.0,6251.0,11041.0,7999.0770162633635,434976.0,6075.0,12830.0,20848.0,15170.434872268816,1680855.0,201.0,1314.0,4825.0,4447.818238931972,148466.0,572.0,2090.0,5537.0,3849.893585063247,609274.0,0.0,0.0,363.0,634.1106234633351,690512.0,74120.75,137035.0,234025.0,185606.22114749634,68081.0,8842.0,21934.0,43236.0,36403.73649035708,170054.0,43.0,21056.0,54209.0,46299.260399637766,411110.0,0.0,733.0,6219.0,8032.639926053855,1431640.0,0.0,0.0,408.0,610.7364253583303,151741.0,7573.0,17253.0,35796.0,29660.201606685074,326529.0,5272.0,13553.0,32041.0,26359.996949734938,6.3704906002499,2.0,5.0,9.0,2245698.0,2.9701843257641944,2.0,3.0,4.0,79544.85691976392,1287.0,16885.0,95814.0,0.006251063143842137,0.19317112096105532,0.04410967102433186,0.19369300769738407,0.7484777561363994,0.06611129368240966,0.2713071837798315,0.30748212805105585,0.030316186771329003,0.0757243404945812,0.18306557693866227,0.6375033508512721,0.06756963759151943,0.14540200864052066,15522,541261,123423,514746,4797323,234876,952349,798893,72661,179962,551764,3824533,613421,1085464
balance,14081.0,3220.0,7473.0,12809.0,10032.912506214047,435408.0,5564.75,12727.0,21933.0,15823.591771396024,100071.0,2428.0,6194.0,11005.0,7920.352459753575,436098.0,6091.0,12816.0,20804.75,15150.089502818173,1685140.0,180.0,1253.0,4695.0,4364.57731939186,149480.0,526.0,2056.0,5517.0,3826.5804856837035,611811.0,0.0,0.0,331.0,621.7439372616707,689701.0,74497.0,137386.0,234504.0,186098.96567063118,67646.0,8855.25,21897.5,43104.75,36347.184002010465,169608.0,25.0,21024.0,54200.0,46355.93006226121,411599.0,0.0,672.0,6158.5,8001.442148790449,1434712.0,0.0,0.0,384.0,598.9038218123219,153243.0,7950.0,17740.0,36000.0,29949.126426655705,332106.0,5096.0,13389.0,31834.0,26132.473878821824,6.385295096366202,2.0,5.0,9.0,2250841.0,2.972535154637755,2.0,3.0,4.0,79451.3830252781,1258.0,16897.0,95483.0,0.00625588391183562,0.19344236221039157,0.04445938207096814,0.1937489142947014,0.7486712744258701,0.06641073269946655,0.2718144018169209,0.30641924507328594,0.03005365550032188,0.07535316799365215,0.18286453818817056,0.6374115275134938,0.06808255225491272,0.14754751668376398,15529,543043,124751,515888,4828613,234769,957239,796336,72190,178892,551773,3837104,611973,1104184
balance,14370.0,3192.25,7490.0,13027.5,10125.041753653444,438417.0,5560.0,12760.0,22022.0,15859.053006612427,102641.0,2525.0,6289.0,11101.0,7992.907551563216,438151.0,6093.0,12816.0,20802.0,15144.606263594058,1688311.0,190.0,1288.0,4739.0,4379.968400371732,149102.0,513.0,2060.0,5546.75,3840.563587342893,604138.0,0.0,0.0,344.0,624.409732544551,690257.0,74314.0,137291.0,234577.0,186060.0467709853,67311.0,8796.0,21758.0,42904.5,36229.683276136144,169323.0,4.0,20871.0,53880.0,46228.26036628219,411982.0,0.0,650.0,6182.0,8043.117755144643,1430732.0,0.0,0.0,382.0,595.9101334142243,150495.0,8000.0,17922.0,36660.5,30446.800159473736,329575.0,5028.0,13340.0,31839.0,26085.099027535463,6.364314871653645,2.0,5.0,9.0,2251330.0,2.9692692763832933,2.0,3.0,4.0,79481.78306467732,1280.0,16862.0,95449.75,0.006382893667298885,0.1947368888612509,0.045591272714351073,0.1946187364802139,0.749917160078709,0.06622840720818361,0.26834715479294463,0.30659965442649456,0.029898326766844487,0.07521020907641261,0.18299494076834583,0.6355052346834982,0.0668471525720352,0.14639124428671052,15999,547113,128995,518684,4825315,233871,941423,798489,71899,178662,552106,3805448,610380,1099789
balance,14487.0,3105.0,7408.0,12949.5,10058.925933595638,440504.0,5578.0,12784.0,22071.0,15902.258363147666,103806.0,2498.0,6291.0,11084.0,7971.628277748878,439555.0,6112.0,12813.0,20806.0,15153.003378416808,1692927.0,197.0,1303.0,4758.0,4391.33934422453,149977.0,510.0,2065.0,5587.0,3862.699180541016,607125.0,0.0,0.0,353.0,626.927421865349,689314.0,73514.0,136675.0,233839.5,185206.3673768413,68015.0,8881.0,21826.0,43193.5,36515.74943762405,169361.0,1.0,20820.0,54000.0,46265.088089938065,411075.0,0.0,634.0,6147.0,7918.474154351396,1433784.0,0.0,0.0,382.0,595.8890920808155,150003.0,8000.0,18000.0,36783.0,30535.626894128785,328722.0,4997.0,13315.0,31809.75,26093.9600665608,6.362805805616685,2.0,5.0,9.0,2254782.0,2.970865919632142,2.0,3.0,4.0,79069.72346151424,1279.0,16762.0,94483.75,0.006425011375822585,0.19536434120903928,0.04603815357759641,0.1949434579484846,0.7508162651644372,0.06651507773257015,0.26926106381903,0.3057120377934541,0.030164778679269217,0.07511191769315172,0.18231252511329255,0.6358858639105688,0.06652660878080453,0.14578881683462083,16133,550069,130702,520524,4836030,234650,947231,796966,72705,178844,550232,3809759,608581,1094314
balance,14685.0,3110.0,7471.0,13074.0,10152.160708205653,443099.0,5581.0,12804.0,22139.5,15947.561641980687,105035.0,2492.0,6314.0,11099.0,7978.99718189175,442307.0,6087.0,12788.0,20810.0,15149.34922802488,1696901.0,213.0,1357.0,4848.0,4439.046864843618,150744.0,529.0,2116.0,5660.0,3907.894290983389,612784.0,0.0,0.0,376.0,634.6207391185148,689984.0,73159.0,136497.0,233727.25,184909.29091834015,67813.0,8736.0,21673.0,42948.0,36293.73058263165,169369.0,1.0,20643.0,53787.0,46151.194964840084,410365.0,0.0,671.0,6292.0,7989.0222533598135,1419025.0,0.0,0.0,400.0,608.5550318000036,147144.0,8000.0,17990.5,36640.25,30475.693837329418,330590.0,5040.0,13399.0,32002.75,26258.40111316132,6.310954505483882,2.0,5.0,9.0,2255063.0,2.9710234259530663,2.0,3.0,4.0,79125.9673481406,1326.0,16827.0,94501.5,0.006512013189875405,0.19649074105690173,0.046577412693126534,0.19613953135677362,0.7524849638347133,0.06684691292438392,0.2717369758627586,0.30597105269342806,0.030071443680287423,0.07510610568307848,0.1819749603447886,0.6292617988943102,0.06525050519652888,0.1465990085421117,16383,554195,132416,524680,4822384,236224,958690,798604,72560,178891,549821,3687721,594610,1104421
balance,15010.0,3104.75,7479.0,13184.0,10175.527115256496,445936.0,5594.0,12842.0,22199.0,16004.937901402893,106227.0,2533.0,6429.0,11284.0,8580.245879107948,446683.0,6007.5,12762.0,20896.5,15267.21520630962,1703702.0,204.0,1337.0,4836.0,4418.4504232547715,151669.0,522.0,2094.0,5660.0,3903.5914260659724,613759.0,0.0,0.0,389.0,639.8530481834075,690762.0,73379.0,136816.0,234293.75,185383.56648020592,67410.0,8675.25,21551.0,42731.5,36224.43707165109,169256.0,0.0,20434.0,53480.25,45970.03598690741,411124.0,0.0,696.0,6377.0,8044.893577120285,1412263.0,0.0,0.0,402.0,611.5321218498254,142452.0,8000.0,18031.5,37041.5,31005.13339932047,332399.0,5332.0,13913.0,33015.0,27109.54192702144,6.330281481428899,2.0,5.0,9.0,2253932.0,2.97642164892286,2.0,3.0,4.0,79599.11917750846,1344.0,17046.0,95342.0,0.006659473311528476,0.19784802735841187,0.0471296383386899,0.1981794481821102,0.7558799466887199,0.06729084994578363,0.2723059080753102,0.3064697604009349,0.029907734572294106,0.0750936585487051,0.18240301836967576,0.6265774655136003,0.06320155177707225,0.14747516784002357,16782,558114,140679,533297,4865097,237867,961126,799789,72135,178592,551589,3660028,570917,1122012
balance,15264.0,3128.75,7559.0,13339.0,10251.10554245283,447215.0,5681.0,12932.0,22331.5,16118.10255469964,107690.0,2464.0,6406.0,11111.0,8021.284538954406,448319.0,6021.0,12771.0,20895.0,15164.439198427905,1712083.0,202.0,1346.0,4874.0,4438.793498329228,151515.0,560.0,2158.0,5720.5,3931.407933207933,617126.0,0.0,0.0,394.0,639.8822995628121,690958.0,72757.0,136541.5,234308.75,185986.7807811763,67191.0,8647.0,21506.0,42523.5,36194.029736125376,168856.0,0.0,20521.5,53474.75,45930.77774553466,410865.0,0.0,729.0,6459.0,8086.111233616882,1417800.0,0.0,0.0,403.0,613.0476597545493,140419.0,8010.5,18038.0,37098.0,31037.74860239711,332715.0,5336.0,13960.0,33126.0,27229.53280735765,6.344937111082276,2.0,5.0,9.0,2258029.0,2.9795968076583605,2.0,3.0,4.0,79681.56469691044,1335.0,16990.0,94664.0,0.006759877751791496,0.1980554722724996,0.047692035841878026,0.1985443942482581,0.758220111433467,0.06710055539587845,0.2733029558079192,0.30600049866498613,0.029756482312671802,0.07478026190097647,0.18195736192936407,0.6278927329985576,0.06218653524821869,0.14734753185189384,17067,559590,136023,532708,4904359,237474,968361,799667,71923,178403,551553,3684295,561527,1124102
balance,15490.0,3127.25,7617.0,13438.0,10270.132149774048,449989.0,5718.0,12971.0,22425.0,16188.833193700291,108419.0,2502.0,6465.0,11146.0,8074.553676016197,449918.0,6075.0,12808.5,20968.0,15233.820382825315,1717350.0,221.0,1387.0,4943.0,4497.98554284217,152074.0,605.0,2254.0,5812.0,4004.943770795797,619353.0,0.0,0.0,400.0,643.3939562737244,690199.0,72371.0,136244.0,233934.0,184788.2764738865,66990.0,8671.5,21425.0,42323.5,36143.832825794896,168780.0,0.0,20482.0,53317.75,45798.79267685745,411624.0,0.0,753.0,6534.0,8114.353699006861,1418718.0,0.0,0.0,402.0,614.1580814510002,144935.0,8109.0,17980.0,37286.0,31333.183634042845,332227.0,5260.0,13894.0,33217.0,27330.56476144323,6.366320552133685,2.0,5.0,9.0,2263220.0,2.9807380634670957,2.0,3.0,4.0,79280.81366062512,1366.0,16998.0,94200.0,0.0068442307862249365,0.19882689265736428,0.04790475517183482,0.198795521425226,0.7588082466574173,0.0671936444534778,0.27366009490902343,0.304963282402948,0.029599420294977953,0.07457516282111327,0.18187538109419324,0.6268581931937681,0.06403928915439065,0.14679394844513569,17326,563352,136493,534689,4959259,236161,973098,798215,71666,178279,552680,3681224,582369,1123573
balance,15810.0,3129.0,7685.5,13481.75,10313.250537634409,452214.0,5735.0,12990.0,22493.0,16238.59719734462,109280.0,2453.0,6465.0,11091.0,8041.881295754027,450824.0,6123.0,12844.0,21012.0,15283.42658110482,1720274.0,225.0,1390.0,4937.0,4506.8733858676005,153947.0,595.0,2246.0,5820.0,3997.3769803893547,621903.0,0.0,0.0,400.0,643.9409136151457,689376.0,71326.75,135323.5,233015.25,183943.06937288214,66873.0,8614.0,21333.0,42082.0,36000.862934218596,168193.0,0.0,20431.0,53304.0,45801.0362856956,409882.0,0.0,786.0,6611.0,8186.705805573311,1420459.0,0.0,0.0,402.0,615.1615780532912,153788.0,7771.75,17470.5,36941.0,31056.897527765494,334175.0,5065.0,13662.0,33133.0,27239.51151342859,6.375788224598422,2.0,5.0,9.0,2270292.0,2.980672970701566,2.0,3.0,4.0,78875.05647951893,1372.0,16917.0,93028.25,0.006963861917321648,0.1991875934901766,0.048134777376654635,0.19857533744557967,0.7577324855128768,0.06780933906299277,0.27393084237622295,0.3036508079136957,0.029455682352754625,0.07408430281214927,0.18054153386436633,0.6256723804691203,0.06773930401904249,0.1471947220886124,17665,566039,137573,535763,4985009,236445,978474,797564,71566,177399,549780,3670640,620893,1130091
balance,16129.0,3103.0,7715.0,13518.0,10314.394382788765,454433.0,5774.0,13030.0,22566.0,16300.038029808575,109791.0,2402.0,6424.0,11031.0,7983.690785219189,451037.0,6148.0,12853.0,21019.0,15297.286628369735,1724817.0,230.0,1402.0,4961.0,4529.803987321554,154316.0,574.0,2199.0,5718.0,3937.6487920889604,625999.0,0.0,0.0,400.0,643.5499737220027,691185.0,71943.0,135989.0,233517.0,183974.8963634917,66643.0,8554.0,21269.0,41971.5,35973.976561679396,167661.0,0.0,20393.0,53183.0,45692.43137640835,409949.0,0.0,786.0,6587.0,8165.166950035248,1426231.0,0.0,0.0,407.0,617.0595450526598,154562.0,7541.0,17000.0,36374.75,30597.441369806293,334886.0,5098.25,13753.0,33384.75,27455.389401169352,6.404083848576698,2.0,5.0,9.0,2274815.0,2.983820222743388,2.0,3.0,4.0,78926.56872492928,1386.0,16966.0,93552.0,0.007090246899198396,0.19976701402092037,0.04826370496062317,0.19827414537006305,0.7582229763739029,0.06783672518424576,0.27518677342992726,0.3038422904719724,0.029296008686420655,0.07370313629899575,0.18021201724096245,0.6269657092994375,0.06794486584623365,0.14721460866048447,18075,568578,138135,535475,5014273,235205,987432,803191,71339,176842,549184,3708808,624143,1137426
balance,16188.0,3156.0,7770.0,13565.25,10355.355819125278,455832.0,5725.0,12996.0,22566.0,16294.76316274417,109758.0,2448.0,6445.0,11023.75,8004.333861768619,449090.0,6322.0,12948.0,21111.0,15428.714449219533,1726530.0,264.0,1507.0,5156.0,4647.917246152688,156101.0,605.0,2241.0,5750.0,3959.0234976073184,628981.0,0.0,0.0,425.0,651.9896531055787,690999.0,73833.0,138085.0,236577.0,186924.15661093575,66248.0,8622.0,21244.0,41855.25,36036.28263494747,166722.0,0.0,20489.5,53296.75,45675.49444584398,409623.0,0.0,818.0,6613.0,8166.55578666237,1427568.0,0.0,0.0,467.0,648.2556711834393,146713.0,7043.0,16364.0,35806.0,29973.48193411627,342234.0,5207.0,14006.0,33803.0,27851.486287160245,6.410739947023392,2.0,5.0,9.0,2277609.0,2.9823323494067684,2.0,3.0,4.0,79830.3409852174,1487.0,17120.0,94911.0,0.007107453474235481,0.2001361954576049,0.04819000978657882,0.19717607368077664,0.7580449497696927,0.06853722478265585,0.2761584626685265,0.3033878949371907,0.029086643054185332,0.07320044836493006,0.17984781408924885,0.6267836138687545,0.06441535838679949,0.15026020708558843,18004,570139,136910,532658,5019940,238112,993513,807594,70977,176123,549186,3725099,585795,1177109
balance,16385.0,3157.0,7822.0,13599.0,10435.88690875801,457051.0,5836.0,13095.0,22680.5,16420.656839171123,110452.0,2430.75,6409.0,10984.0,7981.561592365914,449765.0,6352.0,12966.0,21152.0,15457.369255055417,1731737.0,251.0,1491.0,5204.0,4677.7620244875525,157455.0,632.0,2316.0,5863.0,4029.1773078022293,632086.0,0.0,0.0,416.0,646.2578588989473,690254.0,74424.0,138856.0,237759.0,187803.85109539388,65837.0,8714.0,21272.0,41830.0,36127.59153667391,166057.0,0.0,20396.0,53192.0,45652.18786922563,408532.0,0.0,847.0,6637.0,8157.819340957379,1433624.0,0.0,0.0,468.0,664.5105208897172,146056.0,7000.0,16369.5,35887.25,29989.681594730788,342173.0,5215.0,14074.0,33910.0,27998.41247263811,6.433263419655681,2.0,5.0,9.0,2280908.0,2.9845412441010333,2.0,3.0,4.0,80008.05391537055,1455.0,17165.0,95118.0,0.007183542694400651,0.2003811639925854,0.04842457477460731,0.19718682209015007,0.7592314113502167,0.06903171894701583,0.2771203397945029,0.30262246438698975,0.028864382079417494,0.07280302405883972,0.17910937223246182,0.6285321459699383,0.06403414780429548,0.15001613392561208,18258,571114,137953,533114,5049755,241328,1000640,804378,70571,175316,547699,3770159,581363,1172034
balance,16603.0,3173.0,7852.0,13591.5,10446.04559416973,458307.0,5780.0,13059.0,22671.0,16404.952200162774,110892.0,2467.0,6411.0,10975.0,7975.726301266097,450080.0,6375.0,12992.0,21171.0,15490.559293903307,1729946.0,231.0,1415.0,5074.0,4606.033701629993,154673.0,505.0,2102.0,5466.0,3778.4172286048633,532468.0,0.0,0.0,693.0,763.5557310486264,690147.0,75324.0,139964.0,239240.5,189651.03861785968,64265.0,8647.0,21500.0,42471.0,36525.892305298374,164852.0,0.0,20261.0,53100.75,45520.139749593574,404748.0,0.0,854.0,6622.0,8111.280053267712,1434197.0,0.0,0.0,431.0,654.1932245012366,146012.0,7863.0,18168.5,37874.0,31634.199901377968,337612.0,5493.0,14405.0,34355.0,28458.97697356729,6.338042606508573,2.0,5.0,9.0,2273033.0,2.9453166760007443,2.0,3.0,4.0,80814.66575936205,1438.0,17442.0,96355.0,0.007304337420530191,0.20162795700722339,0.04878591731840233,0.1980085638879858,0.7610738603443065,0.06804696632209035,0.23425440809702278,0.30362383652151115,0.02827279674338208,0.07252512392033024,0.17806516667377903,0.630961803018258,0.06423663888733687,0.1485292998385857,18510,571798,138432,533249,5040631,233522,774442,800957,68594,173862,542036,3771068,583767,1155712
