,Unknown_mort_perc,18–24_mort_perc,25–34_mort_perc,35-44_mort_perc,45-54_mort_perc,55–64_mort_perc,65–74_mort_perc,75+_mort_perc,Unknown_mort_ever,18–24_mort_ever,25–34_mort_ever,35-44_mort_ever,45-54_mort_ever,55–64_mort_ever,65–74_mort_ever,75+_mort_ever,all_mort_ever,Unknown_perc_joint,18–24_perc_joint,25–34_perc_joint,35-44_perc_joint,45-54_perc_joint,55–64_perc_joint,65–74_perc_joint,75+_perc_joint,Unknown_mort_per_capita,18–24_mort_per_capita,25–34_mort_per_capita,35-44_mort_per_capita,45-54_mort_per_capita,55–64_mort_per_capita,65–74_mort_per_capita,75+_mort_per_capita,all_mort_per_capita,all_perc_joint
201105,0.1072400868021306,0.031317986339489,0.2628285966501198,0.4615018894526735,0.49893126581848035,0.4345587344921346,0.2925514184556896,0.10322718622880986,0.139080686525942,0.03444219580065773,0.32263805931649603,0.5857357935837849,0.6390301723090973,0.5958157660087405,0.4476671381338907,0.19232615792873478,0.4513667925608227,0.7008830022075055,0.5815831987075929,0.620732146167519,0.6778152753108349,0.6967397072211323,0.7014369581325244,0.6972454462869725,0.651177540061731,11749.945630301834,2508.3961548191246,30632.62441961778,62323.43612884892,60655.26593021166,47103.94265805088,29005.1970657922,8386.336798826795,39839.23715060606,0.6814263001867575
201106,0.10418408376129623,0.0308339485273528,0.2616664329038777,0.4612957124066473,0.4988770817737247,0.43446815048948595,0.29341881530599884,0.10365199410954679,0.13595286436561965,0.03371687498408981,0.3207864734354829,0.5855508732973641,0.6396088744567701,0.5971316783001888,0.4500231052567824,0.19375073304865706,0.451776554252758,0.7053878486816966,0.5791537667698659,0.6202701963572718,0.6768116285687186,0.6959347533763374,0.7010129587996059,0.6973593675937677,0.6503080340304263,11429.420239659223,2449.814792658402,30309.044375810416,62343.94727673969,60719.76290140681,47163.74562919795,29178.93277043245,8299.168772778808,39808.703280237445,0.6808392800380885
201107,0.10526745277245093,0.030445581090881087,0.2596734114305999,0.4590525909691612,0.4976069566233501,0.43360272550754086,0.29339419354261853,0.10362674104358673,0.13680688726590232,0.03325653482566311,0.3191223791038281,0.5850208355564311,0.6402401320434107,0.5983190147421695,0.4524548242594397,0.19493191740004157,0.45234125513028717,0.6996124031007752,0.5832630691399663,0.619010870284215,0.6763760989420354,0.6955979335042367,0.7005943395630562,0.696725433129657,0.6501023947841351,11825.690236239749,2446.793497583735,30075.683846347634,61926.72869177878,60677.61033074148,46994.5932908477,29069.56164555038,8404.038250987458,39676.6392210808,0.6803938225013577
201108,0.10714885752688172,0.03053246913339951,0.25933387899011523,0.4589905405960383,0.49768504980798095,0.43391977788344344,0.2942702894847926,0.10400351692303714,0.1397429435483871,0.03325742387968676,0.31801583167823805,0.5851935002532547,0.6411486051815896,0.5995288767919899,0.4552042833973918,0.196452045289004,0.45336021328356213,0.6989415915327323,0.5811729706757331,0.6184532874263391,0.6759860179905037,0.6952477012113318,0.7007481767914048,0.6961813157775529,0.6521072479383366,11775.827578965054,2429.3330348859085,29888.44322975394,61736.528735506305,60354.62366951284,46632.86495378948,29196.982448734754,8524.17291538266,39524.48917636722,0.680195186819882
201109,0.10668875543590806,0.03025117523258787,0.2583796679962493,0.45803824508353935,0.4968689905606044,0.4333769501211527,0.29450854776483915,0.10403698023396184,0.13899358045143922,0.032926181625066386,0.31725599387493514,0.5857029571478355,0.6422327538240777,0.6009883436638648,0.45782306303755355,0.19764319744987605,0.4542884497527388,0.7084627329192547,0.5817078456870395,0.6180123189612119,0.6760440192419441,0.6948080332804526,0.7003246241608623,0.6966769822431872,0.6509889746872032,11631.86158624974,2406.7432846193688,29631.48987328342,61354.70157968823,60252.748006208334,46568.79118576654,29134.4427804127,8323.649272037565,39351.477605280175,0.6800292226034607
201110,0.10543943697799635,0.02992589464237401,0.25642053081539956,0.45613563118682776,0.49561362803761144,0.43261135437937476,0.29478196574124604,0.103956986855669,0.13723661338873108,0.032585240957892586,0.31561849753997717,0.5853157718470855,0.6428086457442911,0.6025366631359402,0.4599316937485696,0.19876042072124864,0.45472808055868674,0.7036590269400884,0.5783902976846748,0.6168322357405961,0.6750159482914264,0.6942181748296202,0.6993481374906133,0.6964973573412165,0.6508393680052666,11489.97316318311,2361.916992761035,29478.75913814767,61008.37064966153,59814.1301795091,46641.77547855903,29165.639442459025,8470.513022426205,39206.65223028704,0.6792428304265543
201111,0.12577967936491571,0.029630603391612987,0.25574204315855953,0.45680528313911645,0.4966110512702146,0.4341237555011691,0.2967055042185617,0.10431404951637839,0.16361668127223053,0.032194031812803996,0.31404124954632356,0.5847549350870542,0.6430795835073604,0.6038830819097822,0.4622993344629413,0.20013543960373267,0.4556278365044149,0.7098360655737705,0.5769742679680568,0.616466828325269,0.6751017806349188,0.6939731066977504,0.6991050329327769,0.6962556298018898,0.6514780336436388,13909.002732099592,2325.207611410543,29027.684892789475,60191.199139621895,59618.30948490422,46600.88832046885,29187.19817195661,8342.967920405808,38972.023605363276,0.6791570163630131
201112,0.12731253420908592,0.029673570792756645,0.2546511594670996,0.4555842028300331,0.4956596331216916,0.4335266580825386,0.2969289793934344,0.10439413322226519,0.165736179529283,0.0321845646946286,0.313083270689049,0.5848817521137291,0.6437037797361566,0.6050118941096877,0.46425533392358037,0.2012656667700847,0.456554635459139,0.6994840928632846,0.5755540631296172,0.6152067525703767,0.6740815821704164,0.6928284397110668,0.6977919291202326,0.695071328344247,0.6507755567316695,14032.744280240831,2350.407445296204,28773.137281018924,60055.902435873475,59494.22918163556,46466.54818205626,29218.70901255143,8426.058837779601,38898.53215498425,0.678000622606768
201201,0.12407997681831354,0.029356833183874644,0.2525309207512597,0.4529333542573489,0.4944582562796223,0.4332657322451739,0.29773402834618534,0.10455451072955926,0.1603593161402492,0.03185155717974823,0.3112374026568942,0.5842673428427477,0.6443535448789389,0.6067197662310758,0.467229569637703,0.2027512341213944,0.45738911252788417,0.6973376926669781,0.572347266881029,0.6142465194322253,0.6729153749832841,0.6916728587704959,0.6976853919860079,0.6947028778956202,0.6499170611320144,12914.047870182556,2297.874973872823,28435.135378492898,59724.533397206644,59296.400925869224,46192.63178123416,29309.249946150863,8421.713628845657,38712.78305367854,0.6772588462723783
201202,0.12823522835261894,0.029238921001926783,0.25232209737827715,0.45371631724092104,0.4950344450761631,0.4335604956069219,0.2986660840958158,0.10520000169009562,0.16635921516015428,0.031723093861822184,0.3109593777009507,0.5863845787509275,0.6467896795217315,0.6089832850067439,0.4702803193859018,0.20472128210653517,0.4594629238876504,0.7061900610287707,0.5735467168745587,0.6141400532078876,0.6727692138698693,0.6908547620468151,0.6971693063383608,0.694448030061816,0.6506546710579163,13366.02644082956,2276.2504610514725,28499.255701526938,59849.083560377,59666.44709191999,46269.330518377756,29400.435274665022,8451.06078851411,38847.677673449056,0.676970210711569
201203,0.13127981624359503,0.02923525198367165,0.25130052020808324,0.45263012066553066,0.49397795201088107,0.4332792907871106,0.2989944391375546,0.10523880433776701,0.1710937039872784,0.0316831132344453,0.30969222221262604,0.5863541277031988,0.647412047052794,0.6103232180971565,0.47219142330786024,0.20575368281130377,0.46021189536199736,0.7039030955585465,0.5754043767840152,0.6134926453741465,0.6721249257778784,0.6903734592995705,0.6970216197147608,0.6945359633734115,0.6502917899112639,13575.94151599034,2266.7867370426775,28216.62382938787,59821.32330604159,59217.02694644714,46355.1953010279,29642.552559531934,8441.478302751908,38761.528017086384,0.6765972579479871
201204,0.13020196728944763,0.02967162632745273,0.25029069348067573,0.45206471866698866,0.4937340636393032,0.4329205577517508,0.29946480907276046,0.10497713704802265,0.17007159071066877,0.03217543960629694,0.30871791912517854,0.5867870218476852,0.6483448400131316,0.6118081643899898,0.47432357813362785,0.20651541837319534,0.46167373269092726,0.7036209208761735,0.5758971871968962,0.6126090815820721,0.6716155810983397,0.6899737532808399,0.6967054019308815,0.6943817993560558,0.6491053281791734,14015.025726092777,2322.265555299738,28120.155477011413,59881.727360540935,59452.923453633055,46115.78953901725,29695.330335980972,8536.837106173625,38832.70511731244,0.6761939356054046
201205,0.13458689458689457,0.029213565536205317,0.24912939274060814,0.45095925127270303,0.4935194909495274,0.43239619695396614,0.30016605470086916,0.1052758742788111,0.17475783475783477,0.0316333638863428,0.3072334035979325,0.5862798168196874,0.6492815222091802,0.6130599587431091,0.47651361183762975,0.20791485284622274,0.46250142876317246,0.7002540220152413,0.5803212851405622,0.6112939867402291,0.6717482931157723,0.6895125553914327,0.6965703698101793,0.6937640765765766,0.6479503007280785,14450.030655270655,2255.875373052246,27761.601062631747,59602.47101127092,59369.165147340456,46227.74867631871,29496.65201188157,8491.026231488617,38716.646160931145,0.6758862979471794
201206,0.12774521991357368,0.02873487734045503,0.24786683653367766,0.4499472222222222,0.4931425930365621,0.43206770356816104,0.30071453504754453,0.10576530994366173,0.16645948025809507,0.031091750215256193,0.30546440701362865,0.5856166666666667,0.6499472317034891,0.6142388794493094,0.4788730617343141,0.20934615992743433,0.4626002784591925,0.6974050046339203,0.5843067546978161,0.6103795147872698,0.6710169711262433,0.6890364615962912,0.6961040106884469,0.6937471155056432,0.6471143632715685,13003.615580417925,2197.1153189440042,27641.104738541886,59320.198719444445,59328.689032844864,46288.52973195225,29681.72822434466,8368.855867251408,38624.44306504011,0.6753628827061035
201207,0.12689450222882614,0.02886395656760126,0.24628064098005253,0.44756160491840574,0.49129510102134183,0.431412812297717,0.300936459053485,0.10588489489626746,0.16814264487369984,0.031150648756703328,0.30376007983574027,0.5843408925707881,0.6499369389420581,0.6153754100054939,0.48116397460876126,0.21063544233318238,0.46296091209836576,0.6852459016393443,0.5852287247636084,0.6102093570247549,0.6709025539300769,0.6888178592102283,0.6962382030122115,0.6932458961613968,0.646901856139387,12812.89117384844,2229.1145190201155,27203.849238348685,58711.906043135925,58713.90857630388,45613.31884964561,29643.076471204407,8411.793943498693,38230.69799236132,0.6752170682157883
201208,0.13710421149707963,0.028817452064427804,0.2442565767994914,0.4442587604066203,0.4888663542040241,0.43020004126801403,0.30125266702226966,0.1066233518375611,0.1789732554565017,0.03112165124299576,0.3018655028036955,0.5828815945547463,0.6497186599557276,0.6165794246370043,0.4835978130417389,0.2124086198169492,0.463589923622371,0.7,0.5817757009345794,0.6097666783913707,0.6705822172038852,0.6892783421702352,0.6957331196001338,0.6935856468993374,0.6464453869800382,14052.633323086382,2241.471537903328,27074.32574130396,58407.4949255601,58680.22444628569,45572.61784733007,29817.071001133485,8619.814916233103,38229.3308344101,0.6752010564318222
201209,0.13355415286544592,0.02862734592430534,0.24377931382037465,0.44300306293570607,0.4882670027558987,0.42977118280969506,0.30140192733882815,0.10693578224648327,0.1754265358415099,0.030882112187644178,0.30118142928318226,0.5826424403697698,0.650317807364415,0.6176898087133846,0.48598487678146035,0.21376396240548606,0.4639402192666093,0.6869443144595226,0.5783727579932415,0.6090888802753209,0.6700350394193467,0.6887044099152095,0.6954033504748084,0.6929665124476757,0.6460002322071288,14039.596275232798,2200.103242993853,27029.959474627616,58005.80724571397,58495.77580900359,45433.131866820695,29747.434360915362,8639.320294167554,38060.30427945196,0.6746317089809539
201210,0.14081926449417614,0.02774919168254107,0.24260519094443175,0.4429551796641387,0.4884199091251811,0.4304258371910447,0.30230504137518316,0.10716271025920816,0.183287527810496,0.029909570624685248,0.2994225931854562,0.5825256722495603,0.6509107323558007,0.6190746907062996,0.48849542912565264,0.21502130901155012,0.4637646300910264,0.6844795539033457,0.5752235665439243,0.6087801774415892,0.6689732478332748,0.6874933350937149,0.694292273341929,0.691946427840048,0.6457636887608069,15228.784844915586,2174.2166874676127,26922.64654985136,58528.53421579669,58926.3469835711,45996.74859904166,29990.28854908273,8767.3242346256,38292.40648461379,0.6736771105370627
201211,0.1369959612795692,0.027935679370064807,0.24180231793569928,0.44168470718845404,0.4871065722580821,0.42971594259346413,0.301942860900695,0.10711272966689299,0.17885761907814604,0.03004431075033362,0.2986271920044369,0.5825534276991396,0.6514142660941221,0.6204255181031825,0.4904912022556422,0.216381704833035,0.46453141811591775,0.682264857276556,0.5732383214568487,0.6076896702569135,0.6675233600814382,0.686287806171354,0.6935268643939776,0.6913956685678505,0.6446023818670764,14672.574267581254,2159.584621736598,26884.66826475011,58233.78412156536,58630.52172250135,45861.17564387608,29846.23929618045,8759.627097092773,38141.82315543893,0.6726105350759718
201212,0.1360310780187763,0.027995961335728816,0.24127619711310527,0.44010905651690346,0.48597278772988456,0.4286887238352465,0.30266308151313126,0.10716677554676297,0.17740369051472968,0.030119229684182392,0.29776314211130595,0.5819213583804608,0.6514524058538428,0.6212910195813639,0.4926803115318346,0.21767391027458327,0.46503273165417536,0.6715849595430747,0.5767700875099443,0.6070265983262112,0.6669145449962188,0.6855022159970965,0.6930923249455022,0.6912498478763539,0.6434459226315992,15094.286435739721,2168.1500319232655,26858.453426402462,57945.124993412785,58462.23879425348,45545.809164078324,29716.444808689495,8677.019187549047,37990.43243636926,0.6720172530465787
201301,0.1349911190053286,0.027847967993261738,0.239828650954908,0.4385589922618518,0.4843883996152097,0.42847406489500695,0.3037452894235108,0.10756174349939643,0.17698553666582087,0.02987847065547634,0.29593717582709633,0.5810254158142845,0.6511433095449382,0.6224775399700981,0.4960140494087134,0.21952791099800986,0.46545416009231566,0.6846804511278195,0.5657574939238456,0.6065560096755359,0.6659209167020528,0.6848379415809677,0.6929006136203602,0.6915736502583045,0.6430710900473934,14421.993529561025,2141.237155190566,26571.11908129935,57561.49852964067,58396.05145700813,45761.77659846719,29991.981157694045,8784.54170744837,37929.99801521324,0.6715839636526161
201302,0.13345962895218186,0.0278276005600333,0.23899811396239357,0.4372449036333508,0.4832781415730897,0.427818138261649,0.30382607498248354,0.10747348041129767,0.17448392997125686,0.029855829265523895,0.29549351317368694,0.5809190698088237,0.6520030874187686,0.6239593230923278,0.49812280538331627,0.22099521671222178,0.4663095553804333,0.6823299069995106,0.5602393255371226,0.6063729299934238,0.6655983925017328,0.6842281516133519,0.6924499811249528,0.6912607640832866,0.6432653370169927,13931.177750195977,2155.791031899194,26421.46417671601,57813.12916356195,58555.22646714638,45682.85114652785,29974.12810688872,8753.221064362879,37956.352555699326,0.67117863693806
201303,0.13564935064935066,0.02786654638308283,0.2377013359078432,0.43579131935263915,0.4816816278125335,0.42703595415556017,0.30363951053606225,0.10744246248432633,0.17863636363636365,0.029991896148376936,0.29402254790787746,0.5805040286107903,0.6521963360764177,0.6251348247211381,0.5000383276245345,0.22210492254176273,0.4667121186938255,0.6768788894207755,0.5585733882030178,0.6054867277905286,0.6644250296969,0.6830976444908811,0.6916158046900096,0.6903442686118972,0.6421337951285623,14936.134545454546,2188.946873901011,26248.243533971818,57151.98877833595,57823.341532689046,45271.49384715113,29894.837736975667,8742.37267321927,37597.61582898235,0.6701736778296276
201304,0.1296157769466168,0.02773971816323875,0.23676807980049874,0.4348152744656636,0.48131160290957675,0.4267094854761534,0.3036986152789327,0.10748840878356623,0.17164229853791227,0.02972987454360356,0.29284788029925185,0.5801024567925626,0.6523265147398282,0.6258411157235609,0.5019623911847058,0.22308664434284242,0.46684542095742015,0.6752360965372508,0.5507726269315674,0.6062641436756705,0.6639831050812748,0.6822852466827566,0.6916547106647537,0.6900793650793651,0.6412925450256487,14189.964229853791,2130.233460652312,25970.669226932667,56523.88341296321,57561.94169130368,44460.97567544345,29651.429837987234,8679.875756648851,37196.03840928745,0.6698676003438357
201305,0.13702413044907621,0.027197725365899133,0.23566808195366598,0.4344251111686561,0.4810714535167982,0.42666759623738376,0.3047179212172389,0.10770815134199412,0.1793674797817082,0.029310773437742767,0.29123756874590373,0.5794386017670039,0.6529724902463605,0.6273395686076818,0.5043121215638094,0.22465278056051996,0.46755351180237686,0.6818618042226487,0.5444158811768066,0.604028874406007,0.6620796185080022,0.6810889292196007,0.6903870083837153,0.6887657271939271,0.6393839056512519,15377.029390492471,2101.913504863118,26134.294705496824,57241.61066606523,58069.97957972041,45520.292428646506,30270.71659256354,8866.546458882647,37731.931465687245,0.6684007916533199
201306,0.1316982687551525,0.027421959517724713,0.23501377912405766,0.43343800764020274,0.48032042670289116,0.4265854148530101,0.30552658603149485,0.10863904280801993,0.1758037922506183,0.029475862717737257,0.2904804473090851,0.5791674909652235,0.6535935634985243,0.62886225138954,0.5065151460663382,0.22671117727070283,0.46857892646978566,0.6770996348461137,0.5443110348770727,0.603900666262871,0.6612495741110975,0.6803048577607719,0.6896486766506547,0.6880672752478355,0.6377603781947112,14642.757282220391,2117.3583120364997,25335.84725385474,55922.28324477348,57429.28313265046,44783.56015000335,30001.507446166634,8770.082105212476,37102.869894257856,0.667675731070739
201307,0.13212513159873665,0.0271717697537583,0.23388413298825403,0.43257424030259584,0.48029626293335337,0.4270872969511182,0.30697147235835953,0.11016812156482379,0.17626710783576477,0.029246131276323886,0.28890532123659735,0.5788707328911179,0.6548486782019042,0.6309293489037638,0.5097539949873087,0.23002748140963467,0.4700378637329935,0.6767216846898122,0.5393323657474601,0.6029597743080889,0.6605299302926934,0.6789390876695772,0.6884987733949041,0.6867621821207551,0.6374908290535584,14947.161452850052,2093.766725032732,25719.79004863343,56685.38678597928,57973.89728383941,49444.12762268681,30229.554161810953,8972.589714678306,38304.37369774171,0.6666294185570082
201308,0.12155792607293475,0.021253201800993864,0.23017625476876746,0.4289919139861383,0.4775116990079241,0.42556335525384054,0.3063263481974377,0.11039860442014383,0.1619325229471595,0.022936258822228637,0.2846230777442536,0.5758230406966411,0.6531028888750234,0.6308189326913056,0.5111729069420995,0.2312963628507626,0.4603995882510489,0.6688775510204081,0.543063583815029,0.6014841213659775,0.6578528338036921,0.6765798867906777,0.6863725126994393,0.6840876669692647,0.6344416401477743,13504.481952369139,1660.723032696761,24951.464838943484,55859.41307257419,57415.064698321585,44828.69952248745,30329.373562419307,8947.611079030363,36471.92711739316,0.6643300649608757
201309,0.12084029294616472,0.020933550876897234,0.22925981678688745,0.42719680917362585,0.47604138340522456,0.4248745018751367,0.30658069725467846,0.11073264133830495,0.16047796479506618,0.022571148184494603,0.28319408614485814,0.5744096832717049,0.652534571409326,0.6315609779518065,0.5132041417307875,0.23294971278847124,0.45972823195479845,0.6666666666666666,0.5349439171699741,0.5942614447685417,0.6540364254083108,0.6742394465843881,0.6838054341821104,0.6817460010070103,0.6323625773571169,13353.591609919054,1648.6151586121364,25470.829333124417,56176.95358344759,57883.938608461795,45129.66227267635,30330.97790601944,8898.543130101783,36690.30994522554,0.6610131532478272
201310,0.1261754476362231,0.020499335204609247,0.22772462585642275,0.4256695494006705,0.4745750003748894,0.4238864597443588,0.30661849301035443,0.11065157830131535,0.16804070591266262,0.02205938838824051,0.2814710911915593,0.5742139951698724,0.6530823407094907,0.6328464103512605,0.5151297851885707,0.23447672762719277,0.4593732730043835,0.6641143440530883,0.5367541078120496,0.5942158799494472,0.6533849230388421,0.6737463530750029,0.6834316926167755,0.6814227522134129,0.6323593387470998,14649.092167976298,1653.1124774708228,25610.685252763466,56863.94798324151,58170.90489555581,45384.9599665745,30728.41196750248,8973.493527540546,36909.51798366646,0.6606485884517933
201311,0.11975175733012476,0.020381358913619627,0.227524343628805,0.4251035607140283,0.47393878158395586,0.4236047599804326,0.3062713832825889,0.11052560141161066,0.1599645367614464,0.02199380819476042,0.28093803186295024,0.5736792196485313,0.6533999254714928,0.6338452049258779,0.5166711133431683,0.23539885186870743,0.4592158430112916,0.6599682707562137,0.5333716915995397,0.5932039192122335,0.6514476542066437,0.6714616655145301,0.6802984943483146,0.679643863694594,0.6299573791808134,13341.907668925338,1676.4755142247343,25875.597226639882,57351.63426847595,58469.91883395399,45671.91214613863,30801.889285602185,9046.25144714045,37100.36370907408,0.6584303978192694
201312,0.11838649155722326,0.020517750785536745,0.2268542377602897,0.42429858387075325,0.4736998804085125,0.42310489243230903,0.3060781900240314,0.11022954707326486,0.15847404627892434,0.02208296205974769,0.27987742879030575,0.573047558894577,0.6537651303246984,0.6345644477236415,0.5181994021452435,0.23637101555381365,0.45933224943830586,0.6624405705229794,0.5262857142857142,0.5932952661631976,0.6508601834622793,0.6707740248765416,0.6798080541964622,0.6790501723477594,0.6305454282929647,13615.291994996873,1662.8060720817896,25951.706333310118,57397.78738946879,58907.53761127262,45958.24264171174,30936.3816188969,9148.167228365317,37262.73847494052,0.6579540891302439
201401,0.12633020100815234,0.02040888241547199,0.22557690381040374,0.42279008128819046,0.4730627879419494,0.42348061106449214,0.30757371587012494,0.11092972421725845,0.16790092725122907,0.02191825875526373,0.2778377656317834,0.5712158850210152,0.6541239424905241,0.6354604822549349,0.5210070327639034,0.23845700801220607,0.45945566497523016,0.6694581280788178,0.5349640287769785,0.6069679361437014,0.6652852187256143,0.6831734028130825,0.6926370665783206,0.6911228110046337,0.6420681299885975,16074.309664571536,1682.4635018705694,25867.01402324313,56837.2387937631,58531.062176672036,45717.694803939994,30976.786438532246,9198.68678480092,37049.36216448567,0.6710063512842829
201402,0.12821945013343264,0.020333131042934664,0.22502141101360296,0.42223227242080613,0.4721986832670621,0.42284822927545046,0.30777150332666325,0.11082292377006855,0.17153850927822256,0.021870930869711234,0.2768749930483722,0.5708340154211974,0.6542773763619862,0.6363081153251285,0.5228105756540116,0.23982924243081205,0.45983121932285453,0.6655372700871249,0.5320197044334976,0.6078542830309921,0.6652012774514056,0.6835524359682283,0.6932022809123649,0.6917175985311502,0.6431086608571936,16572.175510457393,1622.9290314217872,25777.81380760119,56921.36302797069,58670.278582280764,45829.89869789945,30959.106255829884,9191.356714611755,37081.24598344084,0.671424786762885
201403,0.1293812202509736,0.02026371807000946,0.22415967203461856,0.4216986608816904,0.4715649511619905,0.4228819159903778,0.30810101166113213,0.11112294991397137,0.17753600791246832,0.021718306527909178,0.27595698231853305,0.570621060906134,0.6547030915251172,0.6376087128922255,0.5249362885164878,0.2414365992644157,0.460461449063999,0.672718585762064,0.5299095418733586,0.6090625232324735,0.6662033896072245,0.6842906979840749,0.6944527792363664,0.6927511529977942,0.6439504243758656,15787.4241824813,1638.5676147114475,25789.45769890956,57035.75353390016,58604.83567874661,45803.94078088239,31040.46619816202,9260.36809205853,37097.15194731505,0.6724619839964482
201404,0.13149371680269464,0.019946318927328652,0.22244465640388625,0.4197252483289689,0.47021132246149205,0.4215130316839991,0.3080891893869096,0.1117019805539862,0.17502267133048321,0.02140117100747022,0.2736513464353844,0.5693752134782162,0.6548885594391537,0.6384799491240524,0.5271738084145435,0.24352951866967457,0.4608068313250047,0.6733990147783251,0.5305150342363799,0.6077705482013313,0.6652838976883279,0.6839416448458291,0.6943788852926999,0.6923490301939612,0.6419198528631557,17040.89091851276,1603.7236434246624,25410.34189920589,56706.011018947145,58462.101248837855,46098.65518351493,31055.627452188342,9350.88364788571,37043.118741575,0.6719230774789462
201405,0.13714648871941532,0.01973872413464289,0.22136736513844807,0.41950714180573956,0.470957278282079,0.42241590608997254,0.30952280364858376,0.11224807914665572,0.17991738163330157,0.02118098598264518,0.2721408907869301,0.5686560407484246,0.6554175362719706,0.6395591246801098,0.529213634181469,0.24534831868604554,0.46124244440709633,0.6737720111214087,0.5295893719806763,0.6074690354059802,0.6649497845070143,0.6840011746175819,0.694458309416257,0.6927734762755609,0.6414006468851076,18541.071941531616,1565.669167779155,25210.396672150306,56675.28399196807,58491.1048027358,45518.571061100025,31005.59422755641,9358.814773305761,36911.27304891374,0.6719428155877736
201406,0.13301176159640543,0.01974430969591971,0.22060700492300553,0.4184960597331674,0.47006091947662576,0.42215338782771633,0.30950803601174864,0.11253361048450276,0.17543280031716665,0.02119600931955314,0.2709227734588672,0.5677734228516031,0.6554503061065361,0.6404949760249278,0.5308363043153593,0.2466724144039872,0.4614561890332291,0.6681569796323895,0.529198184568835,0.6079470032809878,0.6647528524681565,0.683311572954346,0.6944311104738512,0.69250470157379,0.6419100927059647,17215.67193075195,1588.4587311069956,25193.45216231,56259.634887125314,58267.81896200456,45612.5157851244,31106.328639756142,9307.853216173975,36812.37401493992,0.6717441623720458
